ID,Sensor1,Sensor2,Sensor3,Sensor4,Compound
1719,4154666,14744234,21878400,356323,2-propanol
1720,4185668,11712184,21890000,356563,2-propanol
1721,4147089,15229122,21914800,359657,2-propanol
1722,4160598,13154080,21921600,352057,2-propanol
1723,4156100,10786850,22003700,357428,2-propanol
1724,4163729,13090604,21992700,354654,2-propanol
1725,4140897,14007515,21916700,354528,2-propanol
1726,4144575,14978882,21856800,352546,2-propanol
1727,4156196,12096928,21889800,351933,2-propanol
1728,4162947,12226446,21852100,350885,2-propanol
1729,4164000,15500000,21836200,351310,2-propanol
1730,4139656,12287194,21819000,356802,2-propanol
1731,4182555,12598303,21845500,356053,2-propanol
1732,4132266,13428327,21810700,352208,2-propanol
1733,4183525,15099532,21790500,350396,2-propanol
1734,4140425,13214504,21816100,351155,2-propanol
1735,4151742,12012683,21870000,357343,2-propanol
1736,4138726,14912014,21937200,352113,2-propanol
1737,6420640,19647800,11260300,363906,Benzene
1738,6423710,19570400,11248300,363465,Benzene
1739,6415360,19548200,11266500,362898,Benzene
1740,6408260,19484900,11286700,362579,Benzene
1741,6383150,19294900,11236300,361848,Benzene
1742,6376460,19346400,11224500,361474,Benzene
1743,6375200,19458400,11181400,360986,Benzene
1744,6386300,19380700,11160900,361018,Benzene
1745,6097150,19494600,11137600,360691,Benzene
1746,6104070,19233800,11128700,359872,Benzene
1747,6089450,19211500,11121400,358859,Benzene
1748,6079070,19274900,11089900,358605,Benzene
1749,6062880,19350800,11034000,358117,Benzene
1750,6064440,19441100,11036200,357791,Benzene
1751,6070500,19468100,11003000,357373,Benzene
1752,6045300,19312700,10983900,356817,Benzene
1753,6037970,19223700,10969200,356507,Benzene
1754,6010100,19007200,10909200,356333,Benzene
1755,5992860,19021900,10839900,355852,Benzene
1756,5980700,19017000,10782800,355685,Benzene
1757,5986400,18869200,10745700,355482,Benzene
1758,5956120,19026900,10762100,354779,Benzene
1759,5940500,18896000,10768500,354317,Benzene
1760,5912070,18779200,10728300,354011,Benzene
1761,5890840,18763000,10686700,353426,Benzene
1762,5872510,18825000,10661600,352999,Benzene
1763,5843830,19019700,10660800,352603,Benzene
1764,5842340,18908700,10659400,352166,Benzene
1765,5839890,19033700,10615500,351791,Benzene
1766,5818130,18750000,10589200,351498,Benzene
1767,5799290,18624600,10579400,350812,Benzene
1768,5775930,18690800,10593800,350513,Benzene
1769,5784420,18511900,10564200,350019,Benzene
1770,5780060,18611100,10531800,349444,Benzene
1771,5757310,18659000,10517900,349324,Benzene
1772,5737280,18713300,10536800,348637,Benzene
1773,5740950,18673700,10524300,348566,Benzene
1774,5743220,18900900,10508000,348198,Benzene
1775,5713730,18949600,10464000,347475,Benzene
1776,5682000,19054100,10434600,347117,Benzene
1777,5648860,18983400,10397600,346695,Benzene
1778,5636080,18878100,10389600,346618,Benzene
1779,5628290,18849600,10397500,346313,Benzene
1780,5619550,18864000,10395500,345883,Benzene
1781,5622880,18929500,10396900,345460,Benzene
1782,5601380,18965300,10402800,345289,Benzene
1783,5576030,18756700,10351900,345527,Benzene
1784,5558550,18737400,10326200,345433,Benzene
1785,5556350,18791600,10279600,344841,Benzene
1786,5537190,18868900,10241700,344361,Benzene
1787,5518550,18838800,10250200,343879,Benzene
1788,5498330,18823100,10234700,343520,Benzene
1789,5485830,18845800,10207600,343278,Benzene
1790,5471390,18682400,10187300,343154,Benzene
1791,5452110,18441700,10198300,342922,Benzene
1792,5444480,18592700,10177600,342722,Benzene
1793,5436640,18570600,10140000,342538,Benzene
1794,5420830,18540300,10077500,341971,Benzene
1795,5390410,18584700,10068400,341202,Benzene
1796,5371770,18463600,10035900,340720,Benzene
1797,5364610,18608100,9988240,340525,Benzene
1798,5350550,18540000,9978560,340287,Benzene
1799,5351730,18360900,10001900,339978,Benzene
1800,5333840,18508700,10025800,339730,Benzene
1801,5327560,18297400,10004200,339171,Benzene
1802,5311250,18125900,9976520,338750,Benzene
1803,5288530,18309100,9969800,338705,Benzene
1804,5263540,18300200,9904950,338395,Benzene
1805,5241140,18236600,9862110,337997,Benzene
1806,5243990,18253700,9877430,337705,Benzene
1807,5241910,18240000,9832830,337242,Benzene
1808,5249360,17851300,9844150,337302,Benzene
1809,5225450,17884400,9823930,336826,Benzene
1810,5205650,17887300,9838080,336568,Benzene
1811,5191220,17971300,9838090,336674,Benzene
1812,5179780,17975300,9844880,336658,Benzene
1813,5167430,17950300,9843910,336285,Benzene
1814,5154810,17749500,9801040,336225,Benzene
1815,5152940,17727200,9658980,335934,Benzene
1816,5131090,18103100,9648290,335822,Benzene
1817,5098210,18176300,9661440,335689,Benzene
1818,5098240,18152200,9660080,335402,Benzene
1819,5098610,18104900,9650070,335061,Benzene
1820,5069080,18068000,9573140,335082,Benzene
1821,5053670,18049900,9550830,334763,Benzene
1822,5050660,18021800,9527450,334665,Benzene
1823,5031610,17952300,9538580,334342,Benzene
1824,5013730,17917900,9533070,334249,Benzene
1825,5013860,17785900,9447910,333893,Benzene
1826,4998000,17745300,9412090,333683,Benzene
1827,4992310,17585400,9400850,333561,Benzene
1828,4987370,16724600,9356700,333253,Benzene
1829,4980580,16524800,9380440,333133,Benzene
1830,4970470,16491200,9402940,333028,Benzene
1831,4971990,16758600,9327450,332560,Benzene
1832,4964020,16606300,9292910,332391,Benzene
1833,4958270,16533300,9329210,332162,Benzene
1834,4946240,16417400,9299030,332034,Benzene
1835,4942290,16438900,9296880,331858,Benzene
1836,4950970,16433500,9257710,331717,Benzene
1837,4937300,16437400,9284970,331612,Benzene
1838,4914610,16446400,9269430,331490,Benzene
1839,4911420,16437100,9254800,331300,Benzene
1840,4914490,15339200,9175700,331006,Benzene
1841,4924610,14371500,9165390,331017,Benzene
1842,4931980,13930700,9161850,330604,Benzene
1843,4908370,13879000,9145830,330235,Benzene
1844,4918250,13769900,9120610,330388,Benzene
1845,4907130,13497500,9071430,330257,Benzene
1846,4918330,13641800,9085590,330131,Benzene
1847,4914650,13556600,9050340,329833,Benzene
1848,4898710,13447200,9063050,329681,Benzene
1849,4891350,13295500,9049460,329385,Benzene
1850,4861290,13319600,9043660,329289,Benzene
1851,4868320,13341600,8970070,329353,Benzene
1852,4867580,13295300,8922290,329260,Benzene
1853,4866520,13167300,8922430,329367,Benzene
1854,4872860,13231500,8914670,329257,Benzene
1855,4860980,13225300,8873400,329123,Benzene
1856,4860730,13120200,8862400,328879,Benzene
1857,4847840,13222700,8808160,328545,Benzene
1858,4857630,12623000,8780010,328173,Benzene
1859,4843800,12484400,8777250,328065,Benzene
1860,4844250,12460500,8772160,327783,Benzene
1861,4833250,12443700,8753910,327614,Benzene
1862,4841160,12378900,8761760,327511,Benzene
1863,4836020,12399300,8751210,327235,Benzene
1864,4827770,12348200,8769530,327029,Benzene
1865,4842770,12167500,8726490,327120,Benzene
1866,4832920,12200200,8734320,326539,Benzene
1867,4819880,12218100,8709440,326704,Benzene
1868,4816810,12194200,8725990,326424,Benzene
1869,4833970,12229700,8742010,326436,Benzene
1870,4832230,12148900,8700660,326296,Benzene
1871,4842850,12195700,8745850,326571,Benzene
1872,4842240,12109500,8688060,326870,Benzene
1873,4828790,12069700,8693240,326490,Benzene
1874,4837250,12094900,8675840,326372,Benzene
1875,4822690,12017900,8696560,326471,Benzene
1876,4822280,12389200,8703890,326215,Benzene
1877,4803180,12596300,8676780,326179,Benzene
1878,4797590,12513900,8606500,326212,Benzene
1879,4788930,12466600,8597780,326351,Benzene
1880,4784180,12486100,8594110,326477,Benzene
1881,4775010,12477200,8599300,326354,Benzene
1882,4783300,12382300,8595600,326329,Benzene
1883,4725800,12278000,8581320,325949,Benzene
1884,4748020,12285600,8546990,325821,Benzene
1885,4785130,12679100,8527390,326101,Benzene
1886,4784520,12926700,8494770,326114,Benzene
1887,4750770,12786000,8469040,325796,Benzene
1888,4716140,13608200,8468290,325636,Benzene
1889,4729660,13585500,8437470,325662,Benzene
1890,4719350,13415200,8428710,325248,Benzene
1891,4708370,13412000,8445290,325177,Benzene
1892,4693640,13272900,8419860,325373,Benzene
1893,4677090,13266900,8360780,325641,Benzene
1894,4689490,13197300,8360930,325702,Benzene
1895,4690980,13259500,8320770,325714,Benzene
1896,4682900,13210000,8292890,325373,Benzene
1897,4685210,13191000,8304180,325304,Benzene
1898,4686620,13158500,8323130,325235,Benzene
1899,4682750,13107100,8310450,325052,Benzene
1900,4706420,13231100,8284750,324850,Benzene
1901,4716670,13261400,8268250,324961,Benzene
1902,4704900,13786500,8240930,324862,Benzene
1903,4722020,13758800,8211210,325058,Benzene
1904,4732720,13672200,8196880,325189,Benzene
1905,4712000,13459500,8234560,325120,Benzene
1906,4692430,13271000,8248280,325170,Benzene
1907,4692730,13282400,8195220,325283,Benzene
1908,4696860,13296900,8157620,325284,Benzene
1909,4696990,13310500,8130770,325131,Benzene
1910,4702130,13300700,8170740,325276,Benzene
1911,4705420,13179500,8185680,325308,Benzene
1912,4687030,13273800,8194920,325478,Benzene
1913,4671750,13333700,8203000,325475,Benzene
1914,4695200,13394100,8200330,325866,Benzene
1915,4697810,13287000,8196690,325784,Benzene
1916,4678970,13311600,8190900,325666,Benzene
1917,4697380,13242500,8179610,325551,Benzene
1918,4702670,13135300,8188460,325589,Benzene
1919,4709850,13058600,8171060,325558,Benzene
1920,4690570,12991700,8170640,325263,Benzene
1921,4684290,12946400,8154400,325197,Benzene
1922,4675890,13046600,8112420,325142,Benzene
1923,4688450,13039600,8128110,325155,Benzene
1924,4669560,12932300,8152430,325803,Benzene
1925,4682950,12930900,8133310,326102,Benzene
1926,4694180,13148800,8092380,325890,Benzene
1927,4690280,13259600,8110750,325479,Benzene
1928,4669080,13230200,8116080,325309,Benzene
1929,4683040,13181300,8139420,325544,Benzene
1930,4694460,13124300,8103600,325474,Benzene
1931,4672360,12663800,8080970,325447,Benzene
1932,4663710,12519000,8050680,325455,Benzene
1933,4642190,12508800,8056850,325286,Benzene
1934,4643680,12459100,8060520,325246,Benzene
1935,4643350,12328200,8084720,325404,Benzene
1936,4656140,12497700,8100360,325375,Benzene
1937,4638370,12526900,8119520,325399,Benzene
1938,4630170,12502100,8123630,325307,Benzene
1939,4615110,12421600,8129520,325522,Benzene
1940,4615840,12263100,8126900,325535,Benzene
1941,4604330,12367000,8151720,325917,Benzene
1942,4624950,12598400,8160600,325853,Benzene
1943,4638610,12512200,8154110,325769,Benzene
1944,4609280,12426100,8095980,325649,Benzene
1945,4606810,12430600,8061820,325669,Benzene
1946,4601200,12444300,8090910,325497,Benzene
1947,4608820,12480400,8052650,325664,Benzene
1948,4604640,12457300,8036790,325825,Benzene
1949,4596080,12305400,8080060,325700,Benzene
1950,4606850,12260700,8110980,325982,Benzene
1951,4616440,12243600,8098840,325816,Benzene
1952,4599630,12227300,8079730,325678,Benzene
1953,4597700,12202500,8062020,325916,Benzene
1954,4590400,12172800,8072620,325910,Benzene
1955,4583170,12170100,8072840,325932,Benzene
1956,4581260,12123400,8081000,325803,Benzene
1957,4577900,12115600,8065160,325921,Benzene
1958,4567870,12049200,8054810,326070,Benzene
1959,4523730,11983300,8064170,326246,Benzene
1960,4524780,11943600,8066430,326372,Benzene
1961,4546500,11892400,8053480,326354,Benzene
1962,4559750,11854300,8052740,326197,Benzene
1963,4545550,11840700,8011120,326177,Benzene
1964,4563260,11809800,7988800,325976,Benzene
1965,4560570,11787500,7979130,326250,Benzene
1966,4538860,11802300,7948570,326369,Benzene
1967,4541570,11806500,7941380,326404,Benzene
1968,4552950,11854400,7952270,326470,Benzene
1969,4561390,11806700,7932430,326778,Benzene
1970,4565350,11797700,7927850,326838,Benzene
1971,4567080,11713900,7911770,326554,Benzene
1972,4559200,11712700,7901980,326510,Benzene
1973,4553180,11695200,7930680,326648,Benzene
1974,4546310,11661800,7912500,326592,Benzene
1975,4549990,11672900,7908930,326578,Benzene
1976,4542580,11638000,7921330,326409,Benzene
1977,4550750,11613500,7928980,326314,Benzene
1978,4543990,11576000,7927510,326514,Benzene
1979,4538070,11565300,7917630,326571,Benzene
1980,4529120,11518700,7914660,326759,Benzene
1981,4522430,11371300,7916820,326930,Benzene
1982,4529180,11297400,7899910,326656,Benzene
1983,4535000,11268700,7923830,326683,Benzene
1984,4544180,11232700,7923630,327021,Benzene
1985,4521090,11292200,7893870,326722,Benzene
1986,4524310,11390800,7890520,326864,Benzene
1987,4517720,11376000,7885890,326894,Benzene
1988,4514180,11426700,7865650,326640,Benzene
1989,4511780,11373900,7896420,326645,Benzene
1990,4357120,11323600,7884920,326815,Benzene
1991,4370340,11319500,7819280,326814,Benzene
1992,4355960,11381300,7825230,327069,Benzene
1993,4345980,11325300,7832010,327218,Benzene
1994,4349250,11272300,7839650,327108,Benzene
1995,4335550,11279200,7828980,327100,Benzene
1996,4323510,11299700,7864560,326962,Benzene
1997,4337450,11323400,7854540,327114,Benzene
1998,4341270,11339000,7852970,327138,Benzene
1999,4336490,11308300,7852460,327153,Benzene
2000,4323040,11284900,7829050,327021,Benzene
2001,4329370,11296600,7815920,327028,Benzene
2002,4323800,11274700,7829160,326748,Benzene
2003,4313150,11291600,7834400,327021,Benzene
2004,4314790,11323500,7815270,326796,Benzene
2005,4305270,11312300,7765380,326764,Benzene
2006,4298620,11283800,7756400,326694,Benzene
2007,4299760,11254500,7756120,326568,Benzene
2008,4299250,11256300,7756600,326600,Benzene
2009,4290660,11271800,7742010,326603,Benzene
2010,4293700,11263700,7733920,326682,Benzene
2011,4276560,11208200,7742190,326652,Benzene
2012,4303680,11181600,7739930,326814,Benzene
2013,4302160,11046000,7720190,326638,Benzene
2014,4306780,11050400,7734950,326430,Benzene
2015,4314750,11069700,7730870,326320,Benzene
2016,4319320,11030500,7761750,326588,Benzene
2017,4317210,11067800,7730380,326578,Benzene
2018,4320080,11038700,7748440,326534,Benzene
2019,4320530,11031500,7751260,326562,Benzene
2020,4305010,11100500,7739730,326440,Benzene
2021,4330220,11123800,7755420,326189,Benzene
2022,4319050,11088100,7717320,326126,Benzene
2023,4332890,11123300,7707400,326404,Benzene
2024,4281490,11021000,7688700,326534,Benzene
2025,4292710,11075000,7700070,326520,Benzene
2026,4288210,11075100,7720440,326655,Benzene
2027,4251400,11048200,7694070,326480,Benzene
2028,4281440,11040200,7687310,326390,Benzene
2029,4310640,11038600,7707170,326211,Benzene
2030,4294390,11041100,7688840,326184,Benzene
2031,4303810,10995000,7662920,326158,Benzene
2032,4304040,10964700,7559280,326252,Benzene
2033,4290330,10970000,7540510,326374,Benzene
2034,4289770,10908400,7550280,326225,Benzene
2035,4279370,10940000,7526720,326149,Benzene
2036,4281250,10929200,7499340,325855,Benzene
2037,4288030,10928600,7491310,325742,Benzene
2038,4277780,10952400,7477970,325740,Benzene
2039,4279310,10996400,7457540,325578,Benzene
2040,4283260,10914500,7446840,325356,Benzene
2041,4287150,10948600,7430870,325616,Benzene
2042,4279670,10914000,7443020,325657,Benzene
2043,4269580,10917900,7465650,325393,Benzene
2044,4270960,10927500,7477700,325765,Benzene
2045,4270070,10910100,7474060,325764,Benzene
2046,4297520,10853800,7458680,325728,Benzene
2047,4281840,10867100,7444260,325484,Benzene
2048,4255580,10897200,7452640,325454,Benzene
2049,4251310,10893100,7460570,325204,Benzene
2050,4248770,10884600,7485320,324950,Benzene
2051,4246980,10858000,7491290,324821,Benzene
2052,4231770,10873500,7507930,324694,Benzene
2053,4245890,10864500,7510900,324370,Benzene
2054,4256480,10852600,7507280,324074,Benzene
2055,4237590,10836200,7511710,323854,Benzene
2056,4238280,10897800,7486360,323921,Benzene
2057,4259750,10870400,7464620,323738,Benzene
2058,4257460,10906500,7470450,323675,Benzene
2059,4228640,10936000,7455690,323639,Benzene
2060,4238510,10929400,7440190,323904,Benzene
2061,4235020,10943000,7422350,323615,Benzene
2062,4242420,10975800,7418090,323608,Benzene
2063,4238440,10965000,7451800,323711,Benzene
2064,4236010,10970400,7448960,323708,Benzene
2065,4237870,10933600,7434940,323279,Benzene
2066,4226580,10916400,7472550,322877,Benzene
2067,4227160,10953800,7476080,322923,Benzene
2068,4227570,10901700,7484750,322779,Benzene
2069,4212590,10896800,7501770,322625,Benzene
2070,4212260,10881900,7499290,322400,Benzene
2071,4215440,10858700,7509320,322212,Benzene
2072,4196460,10870800,7537070,322201,Benzene
2073,4205910,10878400,7537370,322192,Benzene
2074,4205590,10874400,7524630,321848,Benzene
2075,4209330,10922400,7501380,321876,Benzene
2076,4234110,10952400,7490200,321614,Benzene
2077,4236700,10973200,7467670,321586,Benzene
2078,4220800,10973200,7461910,321316,Benzene
2079,4185640,10984000,7463930,321362,Benzene
2080,4184740,11012800,7455050,320945,Benzene
2081,4167770,11026800,7460870,320744,Benzene
2082,4183300,11030900,7458640,320484,Benzene
